date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:51	198/198	---M--	200	added ('OK')	image/png	etag:%226989dbdb2d5c8aafb1010bc0960b5982%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/book.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/book.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:51	251/251	---M--	200	added ('OK')	image/png	etag:%22d0f8ecc3b51a3d1da7f54779c34c3164%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/enchanted_book.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/enchanted_book.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:51	149/149	---M--	200	added ('OK')	image/png	etag:%2249ff8e4b00b20db539c6fe223c746b1b%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/barrier.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/barrier.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:52	205909/205909	---M--	200	added ('OK')	image/png	etag:%22870567c1cb9e1b1b7c9ca4691ec7f958%22	http://reativarconquistas.rosidomingos032.workers.dev/hero.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/hero.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:52	189/189	---M--	200	added ('OK')	image/png	etag:%22725f1717c3c22a0cad84c0e274f65075%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/diamond_chestplate.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/diamond_chestplate.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:52	205/205	---M--	200	added ('OK')	image/png	etag:%22350c063757d75f5a7aedb3249361c7b1%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/totem_of_undying.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/totem_of_undying.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:52	260/260	---M--	200	added ('OK')	image/png	etag:%22edfd743f9f26b23c732134365f7dd213%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/crafting_table.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/crafting_table.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:52	169/169	---M--	200	added ('OK')	image/png	etag:%22789ce9736110023256746726edaf92ea%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/lantern.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/lantern.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:53	203/203	---M--	200	added ('OK')	image/png	etag:%2255d449aa8118498b95bb8d9d049ac458%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/painting.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/painting.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:53	173/173	---M--	200	added ('OK')	image/png	etag:%22fe177beaa87352fa0a1d53a4de25a1f7%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/map.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/map.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:53	203/203	---M--	200	added ('OK')	image/png	etag:%22ec830ad879892b43b120ddb4207b58e2%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/netherite_sword.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/netherite_sword.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:53	0/0	---M--	307	error ('Temporary%20Redirect')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:42:54%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/termos.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/termos.html	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:54	11527/11527	---MCZ	200	added ('OK')	text/html	etag:W/%2275e4a2192b5217658171be695d3af174%22	http://reativarconquistas.rosidomingos032.workers.dev/termos	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/termos.html	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:54	0/0	---M--	307	error ('Temporary%20Redirect')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:42:55%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/privacidade.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/privacidade.html	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:54	6822/6822	---MCZ	200	added ('OK')	text/html	etag:W/%2299ece9e1b6eaa2c9e8e2ac5c7d3139f6%22	http://reativarconquistas.rosidomingos032.workers.dev/privacidade	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/privacidade.html	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:54	0/0	---M--	307	error ('Temporary%20Redirect')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:42:55%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/reembolso.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/reembolso.html	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:54	4887/4887	---MCZ	200	added ('OK')	text/html	etag:W/%229a03ce859be459a37e7e9d879ca99f0e%22	http://reativarconquistas.rosidomingos032.workers.dev/reembolso	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/reembolso.html	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:55	216/216	---M--	200	added ('OK')	image/png	etag:%22b6205ea17b38845f1d09e25959087c3c%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/item/netherite_chestplate.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/item/netherite_chestplate.png	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:55	97630/97630	---MCZ	200	added ('OK')	text/javascript	etag:W/%220b8c4557e9618a4c4182e95ce5039505%22	http://reativarconquistas.rosidomingos032.workers.dev/vendor/jszip.min.js?v=14	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/vendor/jszip.minae24.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:55	211105/211105	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c9c2cffa28ca063d1724ea16764ae2d8%22	http://reativarconquistas.rosidomingos032.workers.dev/vendor/leveldb-reader.js?v=3	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/vendor/leveldb-reader30f4.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:56	2740/2740	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b9039ad3aa5174bda2a0443582a2f7dc%22	http://reativarconquistas.rosidomingos032.workers.dev/config.js?v=23	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/config80ba.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:56	22376/22376	---MCZ	200	added ('OK')	text/javascript	etag:W/%2263b752dca7d846bf0086c220b01e3b6b%22	http://reativarconquistas.rosidomingos032.workers.dev/converter.js?v=16	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/converterfb74.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:56	4485/4485	---MCZ	200	added ('OK')	text/javascript	etag:W/%22bd1c85c22bc1efe98b7c182b2327edc5%22	http://reativarconquistas.rosidomingos032.workers.dev/pixel-icons.js?v=14	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/pixel-iconsae24.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:56	9953/9953	---MCZ	200	added ('OK')	text/javascript	etag:W/%22dbe5e6a25f17364b50464da837e86d77%22	http://reativarconquistas.rosidomingos032.workers.dev/ferramentas-local.js?v=14	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/ferramentas-localae24.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:56	29881/29881	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ea8af555ab1a6a7c2c56dc84770ba359%22	http://reativarconquistas.rosidomingos032.workers.dev/mapa-2d.js?v=6	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mapa-2d1bce.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:57	23253/23253	---MCZ	200	added ('OK')	text/javascript	etag:W/%22bc0a086c9f4cda89fa36f1d577ac41d0%22	http://reativarconquistas.rosidomingos032.workers.dev/mapa-terreno.js?v=3	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mapa-terreno30f4.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:57	9409/9409	---MCZ	200	added ('OK')	text/javascript	etag:W/%2260f30987bedf751ab90232f81b633da2%22	http://reativarconquistas.rosidomingos032.workers.dev/nbt-bedrock.js?v=3	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/nbt-bedrock30f4.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:57	6464/6464	---MCZ	200	added ('OK')	text/javascript	etag:W/%22bda41877e11153af44316ca5bde77135%22	http://reativarconquistas.rosidomingos032.workers.dev/leveldb-write.js?v=2	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/leveldb-write5e1f.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:57	13997/13997	---MCZ	200	added ('OK')	text/javascript	etag:W/%2218286e78dd7ce00150c2db1195604db3%22	http://reativarconquistas.rosidomingos032.workers.dev/db-common.js?v=5	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/db-commonae52.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:57	40531/40531	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e36e8545734902fd78992dd6096a4191%22	http://reativarconquistas.rosidomingos032.workers.dev/chunks.js?v=5	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/chunksae52.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:58	52892/52892	---MCZ	200	added ('OK')	text/javascript	etag:W/%221c47e6fec494ad6ad5ed40975aed636e%22	http://reativarconquistas.rosidomingos032.workers.dev/player.js?v=6	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/player1bce.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:58	60586/60586	---MCZ	200	added ('OK')	text/javascript	etag:W/%2228601d86e343eabec2fdf1068e40d4b9%22	http://reativarconquistas.rosidomingos032.workers.dev/app.js?v=19	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/appce31.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:58	730/730	---MCZ	200	added ('OK')	text/javascript	etag:W/%2287d0ff683389e0ca9ca274d57485856b%22	http://reativarconquistas.rosidomingos032.workers.dev/firebase-config.js?v=13	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/firebase-configf500.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:59	4408/4408	---MCZ	200	added ('OK')	text/javascript	etag:W/%2286649cb072ed7c2b2617ea30fd73aed8%22	http://reativarconquistas.rosidomingos032.workers.dev/auth.js?v=14	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/authae24.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:59	33743/33743	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c46b27d0a8804c5b5f83a52950718cf9%22	http://reativarconquistas.rosidomingos032.workers.dev/pagamento.js?v=19	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/pagamentoce31.js	(from http://reativarconquistas.rosidomingos032.workers.dev/)
21:42:59	454/454	---M--	200	added ('OK')	image/png	etag:%221c885d2bedf2c5144e3e91c68d03ad3e%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/gui/inventory.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/gui/inventory.png	(from http://reativarconquistas.rosidomingos032.workers.dev/style.css?v=10)
21:42:59	348/348	---M--	200	added ('OK')	image/png	etag:%2208e518e2a1545200fd50817548285be8%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/gui/generic_54.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/gui/generic_54.png	(from http://reativarconquistas.rosidomingos032.workers.dev/style.css?v=10)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.2f.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.30.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.31.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.32.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.33.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.34.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.35.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.36.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.37.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.38.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:42:59	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.39.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/minha-conta)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.3b.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/termos)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.3c.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/termos)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.3d.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/termos)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.3e.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/privacidade)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.3f.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/privacidade)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.40.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/privacidade)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.41.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/reembolso)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.42.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/reembolso)
21:43:00	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.43.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/reembolso)
21:43:00	52716/52716	---MCZ	200	added ('OK')	text/css	etag:W/%221708d91f627049ac5c05490e8456f979%22	http://reativarconquistas.rosidomingos032.workers.dev/style.css	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/style.css	(from http://reativarconquistas.rosidomingos032.workers.dev/termos)
21:43:00	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:43:01%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/world_behavior_packs.json	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/world_behavior_packs.json	(from http://reativarconquistas.rosidomingos032.workers.dev/converter.js?v=16)
21:43:00	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:43:02%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/pack_icon.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/pack_icon.png	(from http://reativarconquistas.rosidomingos032.workers.dev/converter.js?v=16)
21:43:01	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:43:02%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/levelname.txt	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/levelname.txt	(from http://reativarconquistas.rosidomingos032.workers.dev/converter.js?v=16)
21:43:01	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:43:02%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/world_icon.jpeg	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/world_icon.jpeg	(from http://reativarconquistas.rosidomingos032.workers.dev/converter.js?v=16)
21:43:01	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:43:03%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/__none__.png	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/__none__.png	(from http://reativarconquistas.rosidomingos032.workers.dev/player.js?v=6)
21:43:02	54502/54502	---MCZ	200	added ('OK')	application/json	etag:W/%22cbba6723c4f81834104c693f43577671%22	http://reativarconquistas.rosidomingos032.workers.dev/mc/itens.json	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/mc/itens.json	(from http://reativarconquistas.rosidomingos032.workers.dev/player.js?v=6)
21:43:02	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2022%20Sep%202026%2000:43:03%20GMT	http://reativarconquistas.rosidomingos032.workers.dev/nome%20em%20levelname.txt	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/nome%20em%20levelname.txt	(from http://reativarconquistas.rosidomingos032.workers.dev/app.js?v=19)
21:43:03	31683/31683	---M--	200	added ('OK')	text/javascript	date:Thu,%2001%20Aug%202024%2022:21:05%20GMT	https://www.gstatic.com/firebasejs/10.12.5/firebase-app-compat.js	C:/Meus%20Sites/recon/www.gstatic.com/firebasejs/10.12.5/firebase-app-compat.js	(from http://reativarconquistas.rosidomingos032.workers.dev/auth.js?v=14)
21:43:04	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.4d.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/pagamento.js?v=19)
21:43:04	0/-1	---M--	307	error ('')			http://reativarconquistas.rosidomingos032.workers.dev/index.html	C:/Meus%20Sites/recon/reativarconquistas.rosidomingos032.workers.dev/index.4e.delayed	(from http://reativarconquistas.rosidomingos032.workers.dev/pagamento.js?v=19)
21:43:04	139589/139589	---M--	200	added ('OK')	text/javascript	date:Thu,%2001%20Aug%202024%2022:21:19%20GMT	https://www.gstatic.com/firebasejs/10.12.5/firebase-auth-compat.js	C:/Meus%20Sites/recon/www.gstatic.com/firebasejs/10.12.5/firebase-auth-compat.js	(from http://reativarconquistas.rosidomingos032.workers.dev/auth.js?v=14)
